SWVersion:1.0
Serial Number,Test Start Time,Test Stop Time, SubStation ID, Overall Result, FailingBands,Frequency（GHz）,Mag Log(dB),
,2021/6/7 14:01:32,2021/6/7 14:01:34,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.4946428922,
,2021/6/7 14:01:34,2021/6/7 14:01:36,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.5039039238,
_No_Have_Barcode_,2021/6/7 14:01:37,2021/6/7 14:01:39,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.3868445134,
,2021/6/7 14:01:40,2021/6/7 14:01:42,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.6804580988,
,2021/6/7 14:01:42,2021/6/7 14:01:44,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.3578527469,
_No_Have_Barcode_,2021/6/7 14:01:45,2021/6/7 14:01:46,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.619225451,
,2021/6/7 14:01:47,2021/6/7 14:01:49,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.6166762373,
,2021/6/7 14:01:49,2021/6/7 14:01:51,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.4533039954,
_No_Have_Barcode_,2021/6/7 14:01:52,2021/6/7 14:01:54,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.4649584808,
,2021/6/7 14:01:54,2021/6/7 14:01:56,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.4010169996,
,2021/6/7 14:01:57,2021/6/7 14:01:58,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.3970704159,
_No_Have_Barcode_,2021/6/7 14:01:59,2021/6/7 14:02:01,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.4572585922,
,2021/6/7 14:02:01,2021/6/7 14:02:03,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.377434438,
,2021/6/7 14:02:04,2021/6/7 14:02:06,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.4511583842,
,2021/6/7 14:02:06,2021/6/7 14:02:08,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.2854641218,
,2021/6/7 14:02:08,2021/6/7 14:02:10,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.2387495089,
_No_Have_Barcode_,2021/6/7 14:02:11,2021/6/7 14:02:13,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.4400477194,
,2021/6/7 14:02:13,2021/6/7 14:02:15,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.3813475102,
,2021/6/7 14:02:15,2021/6/7 14:02:17,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.4878762004,
,2021/6/7 14:02:18,2021/6/7 14:02:20,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.5547682097,
,2021/6/7 14:02:20,2021/6/7 14:02:22,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.2739347855,
_No_Have_Barcode_,2021/6/7 14:02:23,2021/6/7 14:02:24,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.3152514971,
,2021/6/7 14:02:25,2021/6/7 14:02:27,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.3212719867,
,2021/6/7 14:02:27,2021/6/7 14:02:29,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.5897689936,
,2021/6/7 14:02:29,2021/6/7 14:02:31,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.3505478161,
,2021/6/7 14:02:32,2021/6/7 14:02:34,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.2493175359,
_No_Have_Barcode_,2021/6/7 14:02:34,2021/6/7 14:02:36,HV0-1,FAIL,S11 S22 S33 S44 ,6.456,-40.2556678512,
